SITE_ID,VISIT_NO,Total_Individuals,Taxa_Richness,UID,LAT_DD83,LON_DD83,DATE_COL,MMI_BENT,BENT_MMI_COND,YEAR,Shannon_Index,Simpson_Index,EPT_Individuals,EPT_Taxa,EPT_%,STRAH_CAT_LargeStreams,STRAH_CAT_Missing,STRAH_CAT_RiversMajor,STRAH_CAT_RiversOther,STRAH_CAT_SmallStreams,EPA_REG_Missing,EPA_REG_Region_1,EPA_REG_Region_10,EPA_REG_Region_2,EPA_REG_Region_3,EPA_REG_Region_4,EPA_REG_Region_5,EPA_REG_Region_6,EPA_REG_Region_7,EPA_REG_Region_8,EPA_REG_Region_9,Sampling_Month,Season_Fall,Season_Spring,Season_Summer,Season_Unknown,Taxa_3406,Taxa_3407,Taxa_3408,Taxa_3418,Taxa_3439,Taxa_3450,Taxa_3458,Taxa_3459,Taxa_3465,Taxa_3472,Taxa_3476,Taxa_3481,Taxa_3487,Taxa_3490,Taxa_3491,Taxa_3496,Taxa_3500,Taxa_3501,Taxa_3511,Taxa_3526,Taxa_3532,Taxa_3535,Taxa_3540,Taxa_3542,Taxa_3544,Taxa_3546,Taxa_3548,Taxa_3556,Taxa_3564,Taxa_3565,Taxa_3566,Taxa_3567,Taxa_3578,Taxa_3579,Taxa_3581,Taxa_3582,Taxa_3583,Taxa_3587,Taxa_3590,Taxa_3593,Taxa_3594,Taxa_3600,Taxa_3606,Taxa_3612,Taxa_3614,Taxa_3620,Taxa_3622,Taxa_3623,Taxa_3625,Taxa_3628,Taxa_3641,Taxa_3646,Taxa_3657,Taxa_3658,Taxa_3661,Taxa_3665,Taxa_3676,Taxa_3678,Taxa_3679,Taxa_3688,Taxa_3695,Taxa_3697,Taxa_3698,Taxa_3703,Taxa_3704,Taxa_3705,Taxa_3706,Taxa_3711,Taxa_3717,Taxa_3722,Taxa_3726,Taxa_3729,Taxa_3735,Taxa_3744,Taxa_3745,Taxa_3752,Taxa_3753,Taxa_3756,Taxa_3759,Taxa_3771,Taxa_3783,Taxa_3789,Taxa_3792,Taxa_3799,Taxa_3802,Taxa_3809,Taxa_3811,Taxa_3814,Taxa_3816,Taxa_3817,Taxa_3821,Taxa_3832,Taxa_3844,Taxa_3845,Taxa_3846,Taxa_3847,Taxa_3855,Taxa_3866,Taxa_3882,Taxa_3890,Taxa_3892,Taxa_3895,Taxa_3897,Taxa_3904,Taxa_3911,Taxa_3912,Taxa_3918,Taxa_3920,Taxa_3925,Taxa_3928,Taxa_3939,Taxa_3941,Taxa_3945,Taxa_3948,Taxa_3952,Taxa_3967,Taxa_3977,Taxa_3980,Taxa_3981,Taxa_3982,Taxa_3986,Taxa_3997,Taxa_4000,Taxa_4004,Taxa_4005,Taxa_4011,Taxa_4028,Taxa_4038,Taxa_4041,Taxa_4042,Taxa_4043,Taxa_4056,Taxa_4060,Taxa_4071,Taxa_4082,Taxa_4085,Taxa_4088,Taxa_4099,Taxa_4101,Taxa_4102,Taxa_4106,Taxa_4107,Taxa_4108,Taxa_4112,Taxa_4120,Taxa_4121,Taxa_4130,Taxa_4134,Taxa_4138,Taxa_4141,Taxa_4143,Taxa_4149,Taxa_4158,Taxa_4159,Taxa_4162,Taxa_4166,Taxa_4170,Taxa_4174,Taxa_4175,Taxa_4178,Taxa_4187,Taxa_4188,Taxa_4191,Taxa_4192,Taxa_4199,Taxa_4203,Taxa_4206,Taxa_4209,Taxa_4212,Taxa_4213,Taxa_4223,Taxa_4245,Taxa_4247,Taxa_4249,Taxa_4253,Taxa_4260,Taxa_4263,Taxa_4276,Taxa_4280,Taxa_4281,Taxa_4288,Taxa_4296,Taxa_4298,Taxa_4300,Taxa_4307,Taxa_4308,Taxa_4309,Taxa_4310,Taxa_4311,Taxa_4315,Taxa_4327,Taxa_4332,Taxa_4337,Taxa_4340,Taxa_4347,Taxa_4348,Taxa_4361,Taxa_4362,Taxa_4368,Taxa_4369,Taxa_4371,Taxa_4379,Taxa_4382,Taxa_4384,Taxa_4391,Taxa_4393,Taxa_4394,Taxa_4400,Taxa_4412,Taxa_4428,Taxa_4430,Taxa_4433,MMI_BENT_MinMax,BENT_MMI_COND_enc
NYR9-0911,1,170.0,32.0,1003042,42.02896,-76.39831,2013-09-09,38.82,Poor,2013.0,3.0071239157051197,0.9279584775086503,65.0,12.0,0.3823529411764705,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0176470588235294,0.0058823529411764,0.0,0.0117647058823529,0.0,0.0,0.0411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0058823529411764,0.0,0.0,0.0647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058823529411764,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0,0.0,0.0,0.0,0.0352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0,0.0235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.1647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117647058823529,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0058823529411764,0.0,0.0058823529411764,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0,0.0529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764,0.0,0.0352941176470588,0.0,0.0,0.0,0.0,0.0,0.0470588235294117,0.0529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3949135300101729,0
NYR9-0912,1,39.0,11.0,1003061,42.93558,-74.19445,2013-09-11,0.17,Poor,2013.0,1.48012506026223,0.5746219592373438,1.0,1.0,0.0256410256410256,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.0,True,False,False,False,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6410256410256411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017293997965412,0
NYR9-0913,1,92.0,25.0,1003096,42.34775,-75.69644,2013-09-16,38.55,Poor,2013.0,2.910975307886849,0.917296786389414,37.0,11.0,0.4021739130434782,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0326086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0434782608695652,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652173913043478,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304347826,0.2065217391304347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543478260869565,0.0760869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195652173913043,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0,0.0,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921668362156663,0
NYR9-0914,1,318.0,50.0,1003852,43.25553,-73.5864,2014-07-07,50.03,Fair,2014.0,2.7990570263705803,0.8572643487203829,25.0,14.0,0.0786163522012578,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,7.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0691823899371069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283018,0.0188679245283018,0.0,0.0,0.0094339622641509,0.0,0.0,0.0,0.0,0.0283018867924528,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0062893081761006,0.0031446540880503,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0031446540880503,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0125786163522012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.3364779874213836,0.0157232704402515,0.0,0.0,0.0,0.0,0.0,0.0314465408805031,0.0,0.0,0.0220125786163522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0031446540880503,0.0031446540880503,0.0,0.0,0.0,0.0,0.0094339622641509,0.0,0.0,0.0,0.0220125786163522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0566037735849056,0.0314465408805031,0.0,0.0,0.0,0.0,0.0,0.0,0.5089521871820957,1
NYR9-0915,1,44.0,15.0,1002784,42.85984,-77.84331,2013-08-21,10.37,Poor,2013.0,2.0356698933265465,0.7479338842975206,4.0,1.0,0.0909090909090909,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,8.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054933875890132,0
NYR9-0916,1,179.0,34.0,1004571,42.05576,-73.93195,2014-09-09,35.2,Poor,2014.0,2.426811346402531,0.8324958646733872,16.0,11.0,0.0893854748603352,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0,True,False,False,False,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0055865921787709,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.1508379888268156,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0055865921787709,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0167597765363128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0055865921787709,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0279329608938547,0.0,0.0,0.0,0.0,0.0,0.0,0.3072625698324022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.358087487283825,0
NYRF-0001,1,322.0,48.0,1003924,41.38763,-90.84382,,42.2,Missing,,2.248837415517733,0.6817831102195131,44.0,19.0,0.1366459627329192,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,0.0,0.0,0.0031055900621118,0.0,0.0,0.0,0.0031055900621118,0.0,0.0062111801242236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0248447204968944,0.0,0.0093167701863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0,0.0,0.0,0.0031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093167701863354,0.0,0.0,0.0062111801242236,0.0,0.0,0.0031055900621118,0.0124223602484472,0.0,0.0,0.0,0.0,0.0031055900621118,0.0,0.0,0.0062111801242236,0.0,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0,0.0124223602484472,0.0062111801242236,0.0031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.0093167701863354,0.0,0.0,0.0,0.015527950310559,0.0,0.0,0.0,0.0,0.0,0.0031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.5559006211180124,0.0062111801242236,0.0,0.0,0.0,0.0,0.0,0.0,0.0031055900621118,0.0,0.0031055900621118,0.0,0.0,0.0,0.0,0.0062111801242236,0.0186335403726708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015527950310559,0.0,0.0,0.0,0.0,0.0062111801242236,0.0031055900621118,0.0,0.0,0.0031055900621118,0.0,0.0,0.0,0.0,0.0,0.0,0.015527950310559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031055900621118,0.0062111801242236,0.0,0.0124223602484472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0093167701863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186335403726708,0.0,0.0093167701863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062111801242236,0.0279503105590062,0.0,0.0,0.0,0.0,0.0,0.4292980671414039,Missing
NYRF-0002,1,312.0,37.0,1003987,41.38763,-90.84382,,42.2,Missing,,2.46565826030172,0.7911530243261012,236.0,21.0,0.7564102564102564,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326923076923077,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0256410256410256,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0192307692307692,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0032051282051282,0.0,0.0,0.0,0.0,0.016025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352564102564102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057692307692307,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096153846153846,0.0,0.0096153846153846,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016025641025641,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0256410256410256,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032051282051282,0.0,0.0,0.0,0.0,0.032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102564,0.0032051282051282,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.4292980671414039,Missing
NYRF-0003,1,312.0,51.0,1003884,41.38763,-90.84382,,42.2,Missing,,2.916373741934718,0.8736028928336621,64.0,14.0,0.2051282051282051,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0064102564102564,0.0,0.0,0.0,0.0224358974358974,0.0673076923076923,0.0,0.0,0.0,0.0,0.016025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288461538461538,0.0,0.0,0.0,0.0,0.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.016025641025641,0.0064102564102564,0.0,0.0032051282051282,0.0,0.0032051282051282,0.0064102564102564,0.0256410256410256,0.0,0.0,0.032051282051282,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282,0.0,0.0,0.0064102564102564,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0032051282051282,0.0064102564102564,0.0032051282051282,0.0,0.0032051282051282,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0032051282051282,0.0,0.0,0.0,0.0064102564102564,0.0,0.1346153846153846,0.0096153846153846,0.0064102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.4292980671414039,Missing
NYRF-0004,1,328.0,77.0,1003863,41.38763,-90.84382,,42.2,Missing,,3.776828007595172,0.954156751933373,133.0,35.0,0.4054878048780488,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,0.0091463414634146,0.0,0.0091463414634146,0.0060975609756097,0.0,0.0,0.0,0.0,0.0304878048780487,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0060975609756097,0.0182926829268292,0.0,0.0030487804878048,0.0,0.0,0.024390243902439,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0030487804878048,0.0030487804878048,0.0030487804878048,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0,0.0091463414634146,0.0030487804878048,0.0,0.0060975609756097,0.0,0.0,0.0060975609756097,0.0,0.0030487804878048,0.0,0.0,0.0030487804878048,0.0030487804878048,0.0,0.0060975609756097,0.0,0.0,0.0,0.0060975609756097,0.0579268292682926,0.1402439024390244,0.0182926829268292,0.0030487804878048,0.0,0.0,0.0213414634146341,0.0030487804878048,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152439024390243,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0091463414634146,0.0060975609756097,0.0,0.0152439024390243,0.0030487804878048,0.0060975609756097,0.0,0.0,0.0,0.0274390243902439,0.0060975609756097,0.0060975609756097,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0060975609756097,0.0,0.0,0.0,0.1128048780487804,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0213414634146341,0.0060975609756097,0.0213414634146341,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0304878048780487,0.0,0.0121951219512195,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0182926829268292,0.0060975609756097,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0030487804878048,0.0,0.0213414634146341,0.0030487804878048,0.0,0.0,0.0,0.0030487804878048,0.0091463414634146,0.0,0.0091463414634146,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.4292980671414039,Missing
